"file_id","input_path","output_path","review_type","field","original_value","candidate","confidence","status","reason","evidence","score","legacy_rejection","ambiguity","density_gap","center_density","center_edge_ratio","threshold_vote_ratio","multiscale_stability"
"MX-M3658N_20260803_172528_002.png","inputs\MX-M3658N_20260803_172528_002.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_002.png","WEAK_MARK_REVIEW","q1","","B","0.549","LEGACY","score_disabled","","0.00","max_mean","0.000","0.179","0.360","1.240","1.000","1.000"
"MX-M3658N_20260803_172528_002.png","inputs\MX-M3658N_20260803_172528_002.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_002.png","WEAK_MARK_REVIEW","q3","","D","0.390","LEGACY","score_disabled","","0.00","max_mean","0.000","0.056","0.253","3.927","1.000","1.000"
"MX-M3658N_20260803_172528_002.png","inputs\MX-M3658N_20260803_172528_002.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_002.png","WEAK_MARK_REVIEW","q4","","A","0.455","LEGACY","score_disabled","","0.00","max_mean","0.000","0.127","0.233","2.019","1.000","1.000"
"MX-M3658N_20260803_172528_002.png","inputs\MX-M3658N_20260803_172528_002.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_002.png","WEAK_MARK_REVIEW","q6","","A","0.593","LEGACY","score_disabled","","0.00","max_mean","0.000","0.214","0.387","1.424","1.000","1.000"
"MX-M3658N_20260803_172528_002.png","inputs\MX-M3658N_20260803_172528_002.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_002.png","SINGLE_CHOICE_CONFLICT_REVIEW","q7","CD","D","1.000","REVIEW","single_choice_conflict","gap,delta_from_blank","5.00","","0.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_002.png","inputs\MX-M3658N_20260803_172528_002.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_002.png","WEAK_MARK_REVIEW","q8","","C","0.368","LEGACY","score_disabled","","0.00","max_mean","0.000","0.036","0.247","3.277","1.000","1.000"
"MX-M3658N_20260803_172528_003.png","inputs\MX-M3658N_20260803_172528_003.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_003.png","ID_REVIEW","id1","","3","0.525","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","2.63","adaptive_max_mean","0.475","0.119","0.299","2.230","0.000","0.000"
"MX-M3658N_20260803_172528_003.png","inputs\MX-M3658N_20260803_172528_003.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_003.png","ID_REVIEW","id3","","5","0.698","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.49","adaptive_max_mean","0.302","0.208","0.243","1.815","0.000","0.000"
"MX-M3658N_20260803_172528_003.png","inputs\MX-M3658N_20260803_172528_003.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_003.png","ID_REVIEW","id4","","9","0.342","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","1.71","adaptive_max_mean","0.658","0.015","0.153","1.118","0.000","0.000"
"MX-M3658N_20260803_172528_003.png","inputs\MX-M3658N_20260803_172528_003.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_003.png","ID_REVIEW","id5","","0","0.818","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","4.09","adaptive_max_mean","0.182","0.373","0.514","1.567","0.000","0.000"
"MX-M3658N_20260803_172528_003.png","inputs\MX-M3658N_20260803_172528_003.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_003.png","WEAK_MARK_REVIEW","q1","","D","0.506","LEGACY","score_disabled","","0.00","max_mean","0.000","0.198","0.173","0.478","1.000","1.000"
"MX-M3658N_20260803_172528_003.png","inputs\MX-M3658N_20260803_172528_003.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_003.png","WEAK_MARK_REVIEW","q2","","A","0.632","LEGACY","score_disabled","","0.00","max_mean","0.000","0.242","0.420","1.562","1.000","1.000"
"MX-M3658N_20260803_172528_003.png","inputs\MX-M3658N_20260803_172528_003.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_003.png","WEAK_MARK_REVIEW","q3","","A","0.501","LEGACY","score_disabled","","0.00","max_mean","0.000","0.187","0.193","1.383","1.000","1.000"
"MX-M3658N_20260803_172528_003.png","inputs\MX-M3658N_20260803_172528_003.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_003.png","SINGLE_CHOICE_CONFLICT_REVIEW","q4","CD","C","0.996","REVIEW","single_choice_conflict","gap,delta_from_blank","4.98","","0.004","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_003.png","inputs\MX-M3658N_20260803_172528_003.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_003.png","WEAK_MARK_REVIEW","q5","","C","0.627","LEGACY","score_disabled","","0.00","max_mean","0.000","0.310","0.380","2.437","1.000","1.000"
"MX-M3658N_20260803_172528_003.png","inputs\MX-M3658N_20260803_172528_003.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_003.png","WEAK_MARK_REVIEW","q6","","B","0.446","LEGACY","score_disabled","","0.00","max_mean","0.000","0.147","0.147","1.113","1.000","1.000"
"MX-M3658N_20260803_172528_003.png","inputs\MX-M3658N_20260803_172528_003.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_003.png","WEAK_MARK_REVIEW","q8","","C","0.611","LEGACY","score_disabled","","0.00","max_mean","0.000","0.274","0.333","2.138","1.000","1.000"
"MX-M3658N_20260803_172528_004.png","inputs\MX-M3658N_20260803_172528_004.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_004.png","SINGLE_CHOICE_CONFLICT_REVIEW","q1","ABC","A","0.210","REVIEW","single_choice_conflict","gap,delta_from_blank","1.05","","0.790","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_004.png","inputs\MX-M3658N_20260803_172528_004.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_004.png","SINGLE_CHOICE_CONFLICT_REVIEW","q2","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_004.png","inputs\MX-M3658N_20260803_172528_004.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_004.png","SINGLE_CHOICE_CONFLICT_REVIEW","q3","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_004.png","inputs\MX-M3658N_20260803_172528_004.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_004.png","SINGLE_CHOICE_CONFLICT_REVIEW","q4","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_004.png","inputs\MX-M3658N_20260803_172528_004.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_004.png","SINGLE_CHOICE_CONFLICT_REVIEW","q5","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_004.png","inputs\MX-M3658N_20260803_172528_004.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_004.png","SINGLE_CHOICE_CONFLICT_REVIEW","q6","ABD","A","0.177","REVIEW","single_choice_conflict","gap,delta_from_blank","0.88","","0.823","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_004.png","inputs\MX-M3658N_20260803_172528_004.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_004.png","SINGLE_CHOICE_CONFLICT_REVIEW","q7","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_004.png","inputs\MX-M3658N_20260803_172528_004.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_004.png","SINGLE_CHOICE_CONFLICT_REVIEW","q8","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_005.png","inputs\MX-M3658N_20260803_172528_005.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_005.png","ID_REVIEW","id5","","4","0.489","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","2.44","adaptive_max_mean","0.511","0.104","0.389","1.217","0.000","0.000"
"MX-M3658N_20260803_172528_005.png","inputs\MX-M3658N_20260803_172528_005.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_005.png","ID_REVIEW","id6","","6","0.623","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.11","support","0.377","0.092","0.424","1.292","0.000","0.000"
"MX-M3658N_20260803_172528_005.png","inputs\MX-M3658N_20260803_172528_005.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_005.png","ID_REVIEW","id7","","9","0.308","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","1.54","adaptive_max_mean","0.692","0.108","0.132","0.911","0.000","0.000"
"MX-M3658N_20260803_172528_005.png","inputs\MX-M3658N_20260803_172528_005.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_005.png","ID_REVIEW","id8","","1","0.163","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","0.81","adaptive_max_mean","0.837","0.042","0.111","1.099","0.000","0.000"
"MX-M3658N_20260803_172528_005.png","inputs\MX-M3658N_20260803_172528_005.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_005.png","SINGLE_CHOICE_CONFLICT_REVIEW","q1","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_005.png","inputs\MX-M3658N_20260803_172528_005.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_005.png","SINGLE_CHOICE_CONFLICT_REVIEW","q2","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_005.png","inputs\MX-M3658N_20260803_172528_005.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_005.png","SINGLE_CHOICE_CONFLICT_REVIEW","q3","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_005.png","inputs\MX-M3658N_20260803_172528_005.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_005.png","SINGLE_CHOICE_CONFLICT_REVIEW","q4","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_005.png","inputs\MX-M3658N_20260803_172528_005.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_005.png","SINGLE_CHOICE_CONFLICT_REVIEW","q6","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_005.png","inputs\MX-M3658N_20260803_172528_005.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_005.png","SINGLE_CHOICE_CONFLICT_REVIEW","q7","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_005.png","inputs\MX-M3658N_20260803_172528_005.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_005.png","SINGLE_CHOICE_CONFLICT_REVIEW","q8","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_006.png","WEAK_MARK_REVIEW","q1","","C","0.339","LEGACY","score_disabled","","0.00","max_mean","0.000","0.000","0.267","0.894","1.000","1.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_006.png","SINGLE_CHOICE_CONFLICT_REVIEW","q3","CD","D","1.000","REVIEW","single_choice_conflict","gap,delta_from_blank","5.00","","0.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_006.png","SINGLE_CHOICE_CONFLICT_REVIEW","q4","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_006.png","SINGLE_CHOICE_CONFLICT_REVIEW","q5","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_006.png","WEAK_MARK_REVIEW","q6","","B","0.495","LEGACY","score_disabled","","0.00","max_mean","0.000","0.183","0.187","0.857","1.000","1.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_006.png","WEAK_MARK_REVIEW","q7","","C","0.239","LEGACY","score_disabled","","0.00","max_mean","0.000","0.000","0.080","0.382","1.000","0.750"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_006.png","SINGLE_CHOICE_CONFLICT_REVIEW","q8","BCD","C","0.450","REVIEW","single_choice_conflict","gap,delta_from_blank","2.25","","0.550","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_007.png","inputs\MX-M3658N_20260803_172528_007.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_007.png","ID_REVIEW","id3","","7","0.807","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","4.03","","0.193","0.081","0.340","0.645","0.000","0.000"
"MX-M3658N_20260803_172528_007.png","inputs\MX-M3658N_20260803_172528_007.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_007.png","ID_REVIEW","id5","","7","0.502","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","2.51","adaptive_max_mean","0.498","0.012","0.146","0.477","0.000","0.000"
"MX-M3658N_20260803_172528_007.png","inputs\MX-M3658N_20260803_172528_007.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_007.png","ID_REVIEW","id6","","6","0.473","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","2.36","adaptive_max_mean","0.527","0.000","0.417","1.121","0.000","0.000"
"MX-M3658N_20260803_172528_007.png","inputs\MX-M3658N_20260803_172528_007.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_007.png","ID_REVIEW","id7","","3","0.419","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","2.10","adaptive_max_mean","0.581","-0.023","0.382","1.248","0.000","0.000"
"MX-M3658N_20260803_172528_007.png","inputs\MX-M3658N_20260803_172528_007.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_007.png","WEAK_MARK_REVIEW","q1","","B","0.414","LEGACY","score_disabled","","0.00","max_mean","0.000","0.111","0.160","3.501","1.000","1.000"
"MX-M3658N_20260803_172528_007.png","inputs\MX-M3658N_20260803_172528_007.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_007.png","WEAK_MARK_REVIEW","q2","","A","0.000","LEGACY","score_disabled","","0.00","max_mean","0.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_007.png","inputs\MX-M3658N_20260803_172528_007.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_007.png","WEAK_MARK_REVIEW","q3","","D","0.157","LEGACY","score_disabled","","0.00","max_mean","0.000","0.000","0.133","1.210","0.000","0.750"
"MX-M3658N_20260803_172528_007.png","inputs\MX-M3658N_20260803_172528_007.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_007.png","WEAK_MARK_REVIEW","q5","","C","0.316","LEGACY","score_disabled","","0.00","max_mean","0.000","0.063","0.007","0.067","1.000","1.000"
"MX-M3658N_20260803_172528_007.png","inputs\MX-M3658N_20260803_172528_007.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_007.png","WEAK_MARK_REVIEW","q6","","C","0.322","LEGACY","score_disabled","","0.00","max_mean","0.000","0.032","0.120","1.145","1.000","1.000"
"MX-M3658N_20260803_172528_007.png","inputs\MX-M3658N_20260803_172528_007.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_007.png","WEAK_MARK_REVIEW","q7","","C","0.529","LEGACY","score_disabled","","0.00","max_mean","0.000","0.175","0.313","1.475","1.000","1.000"
"MX-M3658N_20260803_172528_008.png","inputs\MX-M3658N_20260803_172528_008.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_008.png","SINGLE_CHOICE_CONFLICT_REVIEW","q1","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_008.png","inputs\MX-M3658N_20260803_172528_008.pdf","outputs\new-inputs-20260803-172528\CheckedOMRs\MX-M3658N_20260803_172528_008.png","SINGLE_CHOICE_CONFLICT_REVIEW","q2","ABCD","A","0.000","REVIEW","single_choice_conflict","gap,delta_from_blank","0.00","","1.000","0.000","0.000","0.000","0.000","0.000"
